ORIGINAL_SCRIPT_WORD_INDEX,POSITIVE_MATCH,ORIGINAL_SCRIPT_WORD,LOWERCASE,SPACY_ORTH_ID,SCENE,CHARACTER,ANGER,ANTICIPATION,DISGUST,FEAR,JOY,SADNESS,SURPRISE,TRUST,NEGATIVE,POSITIVE,SCRIPT_SECTION
4316,0,he,he,590,125,REY,0,0,0,0,0,0,0,0,0,0,216
4317,0,leave,leave,1490,125,REY,0,0,0,0,0,1,1,0,1,0,216
4318,0,?,?,533,125,REY,0,0,0,0,0,0,0,0,0,0,216
4319,8,he,he,590,125,HAN,0,0,0,0,0,0,0,0,0,0,216
4320,11,was,was,551,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4321,11,training,training,3495,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4322,11,a,a,506,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4323,11,new,new,817,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4324,11,generation,generation,2931,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4325,11,of,of,510,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4326,0,jedi,jedi,201089,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4327,3,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4328,3,one,one,602,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4329,3,boy,boy,2729,125,HAN,0,0,1,0,0,0,0,0,1,0,217
4330,3,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4331,3,an,an,591,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4332,3,apprentice,apprentice,606939,125,HAN,0,0,0,0,0,0,0,1,0,0,217
4333,4,turned,turned,1998,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4334,4,against,against,894,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4335,4,him,him,737,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4336,4,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4337,4,destroyed,destroyed,3789,125,HAN,1,0,0,1,0,1,0,0,1,0,217
4338,4,it,it,519,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4339,4,all,all,585,125,HAN,0,0,0,0,0,0,0,0,0,0,217
4340,4,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4341,0,luke,luke,247182,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4342,0,felt,felt,2292,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4343,0,responsible,responsible,2116,125,HAN,0,0,0,0,0,0,0,1,0,1,218
4344,0,...,...,569,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4345,2,he,he,590,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4346,2,walked,walked,4834,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4347,2,away,away,944,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4348,2,from,from,595,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4349,3,everything,everything,1052,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4350,10,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4351,29,do,do,544,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4352,31,you,you,520,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4353,32,know,know,638,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4354,32,what,what,594,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4355,31,happened,happened,1340,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4356,29,to,to,504,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4357,10,him,him,737,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4358,9,?,?,533,125,FINN,0,0,0,0,0,0,0,0,0,0,218
4359,1,there,there,608,125,HAN,0,0,0,0,0,0,0,0,0,0,218
4360,1,'re,'re,628,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4361,2,a,a,506,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4362,2,lot,lot,785,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4363,2,of,of,510,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4364,2,rumors,rumors,9298,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4365,2,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4366,2,stories,stories,2049,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4367,2,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4368,2,the,the,501,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4369,2,people,people,576,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4370,2,who,who,617,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4371,2,knew,knew,1542,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4372,2,him,him,737,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4373,2,the,the,501,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4374,5,best,best,902,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4375,4,think,think,610,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4376,6,he,he,590,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4377,6,went,went,1157,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4378,6,looking,looking,1094,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4379,6,for,for,531,125,HAN,0,0,0,0,0,0,0,0,0,0,219
4380,6,the,the,501,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4381,5,first,first,774,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4382,0,jedi,jedi,201089,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4383,0,temple,temple,238926,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4384,0,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4385,0,the,the,501,125,REY,0,0,0,0,0,0,0,0,0,0,220
4386,0,jedi,jedi,201089,125,REY,0,0,0,0,0,0,0,0,0,0,220
4387,0,were,were,651,125,REY,0,0,0,0,0,0,0,0,0,0,220
4388,0,,real,843,125,REY,0,0,0,0,0,0,0,1,0,1,220
4389,0,?,?,533,125,REY,0,0,0,0,0,0,0,0,0,0,220
4390,2,i,i,509,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4391,2,used,used,822,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4392,2,to,to,504,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4393,2,wonder,wonder,1364,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4394,3,that,that,514,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4395,3,myself,myself,1227,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4396,3,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4397,3,thought,thought,834,125,HAN,0,1,0,0,0,0,0,0,0,0,220
4398,3,it,it,519,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4399,3,was,was,551,125,HAN,0,0,0,0,0,0,0,0,0,0,220
4400,4,a,a,506,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4401,5,bunch,bunch,1683,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4402,5,of,of,510,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4403,5,mumbo,mumbo,261114,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4404,3,-,-,535,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4405,3,jumbo,jumbo,301023,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4406,0,,--,1027,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4407,0,magical,magical,6042,125,HAN,0,1,0,0,1,0,1,0,0,1,221
4408,0,power,power,975,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4409,0,holding,holding,2600,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4410,0,together,together,1559,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4411,0,good,good,673,125,HAN,0,1,0,0,1,0,1,1,0,1,221
4412,0,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4413,3,evil,evil,1621,125,HAN,1,0,1,1,0,1,0,0,1,0,221
4414,10,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4415,54,the,the,501,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4416,54,dark,dark,3145,125,HAN,0,0,0,0,0,1,0,0,0,0,221
4417,54,side,side,1179,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4418,54,and,and,512,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4419,54,the,the,501,125,HAN,0,0,0,0,0,0,0,0,0,0,221
4420,50,light,light,1616,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4421,18,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4422,0,',',527,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4423,2,crazy,crazy,1569,125,HAN,1,0,0,1,0,1,0,0,1,0,222
4424,2,thing,thing,729,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4425,2,is,is,513,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4426,2,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4427,3,it,it,519,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4428,3,'s,'s,525,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4429,5,true,true,956,125,HAN,0,0,0,0,1,0,0,1,0,1,222
4430,5,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4431,5,the,the,501,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4432,5,force,force,1555,125,HAN,1,0,0,1,0,0,0,0,1,0,222
4433,5,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4434,5,the,the,501,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4435,0,jedi,jedi,201089,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4436,5,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4437,13,all,all,585,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4438,15,of,of,510,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4439,15,it,it,519,125,HAN,0,0,0,0,0,0,0,0,0,0,222
4440,15,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4441,15,it,it,519,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4442,11,'s,'s,525,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4443,5,all,all,585,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4444,2,true,true,956,125,HAN,0,0,0,0,1,0,0,1,0,1,223
4445,2,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4446,0,no,no,625,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4447,0,",",",",450,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4448,0,you,you,520,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4449,0,rest,rest,1223,125,HAN,0,0,0,0,0,0,0,0,0,1,223
4450,0,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4451,2,you,you,520,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4452,2,want,want,690,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4453,2,my,my,588,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4454,2,help,help,987,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4455,2,?,?,533,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4456,2,you,you,520,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4457,1,'re,'re,628,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4458,1,getting,getting,912,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4459,1,it,it,519,125,HAN,0,0,0,0,0,0,0,0,0,0,223
4460,1,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4461,0,gon,gon,7241,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4462,1,na,na,646850,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4463,1,see,see,678,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4464,1,an,an,591,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4465,1,old,old,886,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4466,1,friend,friend,1398,125,HAN,0,0,0,0,1,0,0,1,0,1,224
4467,1,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4468,2,she,she,699,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4469,1,'ll,'ll,746,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4470,1,get,get,618,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4471,1,your,your,579,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4472,1,droid,droid,777001,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4473,1,home,home,1095,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4474,1,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4475,1,this,this,552,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4476,1,is,is,513,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4477,1,our,our,580,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4478,1,stop,stop,1048,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4479,1,0,0,453,125,HAN,0,0,0,0,0,0,0,0,0,0,224
4480,0,...,...,569,127,REY,0,0,0,0,0,0,0,0,0,0,225
4481,21,i,i,509,127,REY,0,0,0,0,0,0,0,0,0,0,225
4482,21,did,did,641,127,REY,0,0,0,0,0,0,0,0,0,0,225
4483,21,n't,n't,528,127,REY,0,0,0,0,0,0,0,0,0,0,225
4484,31,know,know,638,127,REY,0,0,0,0,0,0,0,0,0,0,225
4485,41,there,there,608,127,REY,0,0,0,0,0,0,0,0,0,0,225
4486,41,was,was,551,127,REY,0,0,0,0,0,0,0,0,0,0,225
4487,36,this,this,552,127,REY,0,0,0,0,0,0,0,0,0,0,225
4488,37,much,much,668,127,REY,0,0,0,0,0,0,0,0,0,0,225
4489,36,green,green,2723,127,REY,0,0,0,0,1,0,0,1,0,1,225
4490,35,in,in,522,127,REY,0,0,0,0,0,0,0,0,0,0,225
4491,33,the,the,501,127,REY,0,0,0,0,0,0,0,0,0,0,225
4492,31,whole,whole,963,127,REY,0,0,0,0,0,0,0,0,0,0,225
4493,27,galaxy,galaxy,422766,127,REY,0,0,0,0,0,0,0,0,0,0,225
4494,0,...,...,569,127,REY,0,0,0,0,0,0,0,0,0,0,225
4495,0,,hey,555,130,FINN,0,0,0,0,0,0,0,0,0,0,225
4496,0,,",",450,130,FINN,0,0,0,0,0,0,0,0,0,0,225
4497,0,solo,solo,166680,130,FINN,0,0,0,0,0,0,0,0,0,0,225
4498,0,--,--,1027,130,FINN,0,0,0,0,0,0,0,0,0,0,225
4499,2,i,i,509,130,FINN,0,0,0,0,0,0,0,0,0,0,225
4500,2,'m,'m,616,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4501,2,not,not,538,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4502,2,sure,sure,786,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4503,2,what,what,594,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4504,2,we,we,601,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4505,1,'re,'re,628,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4506,0,walking,walking,3417,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4507,0,into,into,696,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4508,0,here,here,749,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4509,0,,--,1027,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4510,0,,d'you,777094,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4511,0,,just,573,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4512,0,,call,1013,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4513,0,,me,612,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4514,0,,"""",524,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4515,0,,solo,166680,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4516,0,,"""",524,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4517,0,,?,533,130,HAN,0,0,0,0,0,0,0,0,0,0,226
4518,0,,sorry,1546,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4519,0,0,0,453,130,FINN,0,0,0,0,0,0,0,0,0,0,226
4520,0,han--,han--,777096,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4521,0,mr.,mr.,2523,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4522,0,solo,solo,166680,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4523,2,0,0,453,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4524,4,you,you,520,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4525,4,should,should,650,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4526,4,know,know,638,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4527,4,",",",",450,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4528,5,i,i,509,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4529,3,'m,'m,616,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4530,23,a,a,506,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4531,23,big,big,947,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4532,23,deal,deal,1346,130,FINN,0,1,0,0,1,0,1,1,0,1,227
4533,23,in,in,522,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4534,23,the,the,501,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4535,23,resistance,resistance,6705,130,FINN,1,0,0,0,0,0,0,0,1,0,227
4536,12,0,0,453,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4537,1,which,which,675,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4538,2,puts,puts,3476,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4539,2,a,a,506,130,FINN,0,0,0,0,0,0,0,0,0,0,227
4540,2,real,real,843,130,FINN,0,0,0,0,0,0,0,1,0,1,228
4541,2,target,target,3535,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4542,2,on,on,542,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4543,2,my,my,588,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4544,2,back,back,767,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4545,3,0,0,453,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4546,2,are,are,534,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4547,2,there,there,608,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4548,2,any,any,661,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4549,2,conspirators,conspirators,285727,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4550,2,here,here,749,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4551,2,?,?,533,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4552,0,,first,774,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4553,0,,order,1290,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4554,0,,sympathizers,353861,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4555,0,,?,533,130,FINN,0,0,0,0,0,0,0,0,0,0,228
4556,0,,listen,2190,130,HAN,0,0,0,0,0,0,0,0,0,0,228
4557,0,big,big,947,130,HAN,0,0,0,0,0,0,0,0,0,0,228
4558,0,deal,deal,1346,130,HAN,0,1,0,0,1,0,1,1,0,1,228
4559,0,",",",",450,130,HAN,0,0,0,0,0,0,0,0,0,0,228
4560,0,you,you,520,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4561,0,'ve,'ve,689,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4562,0,got,got,776,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4563,1,another,another,881,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4564,1,problem,problem,832,130,HAN,0,0,0,1,0,1,0,0,1,0,229
4565,5,0,0,453,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4566,14,women,women,1154,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4567,14,always,always,841,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4568,14,figure,figure,1672,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4569,16,out,out,582,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4570,16,the,the,501,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4571,16,truth,truth,1520,130,HAN,0,0,0,0,0,0,0,1,0,1,229
4572,16,0,0,453,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4573,8,always,always,841,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4574,7,0,0,453,130,HAN,0,0,0,0,0,0,0,0,0,0,229
4575,0,you,you,520,131,HAN,0,0,0,0,0,0,0,0,0,0,229
4576,0,might,might,826,131,HAN,0,0,0,0,0,0,0,0,0,0,229
4577,0,need,need,730,131,HAN,0,0,0,0,0,0,0,0,0,0,229
4578,1,this,this,552,131,HAN,0,0,0,0,0,0,0,0,0,0,229
4579,11,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,229
4580,26,i,i,509,131,REY,0,0,0,0,0,0,0,0,0,0,230
4581,26,think,think,610,131,REY,0,0,0,0,0,0,0,0,0,0,230
4582,26,i,i,509,131,REY,0,0,0,0,0,0,0,0,0,0,230
4583,26,can,can,586,131,REY,0,0,0,0,0,0,0,0,0,0,230
4584,26,handle,handle,2769,131,REY,0,0,0,0,0,0,0,0,0,0,230
4585,19,myself,myself,1227,131,REY,0,0,0,0,0,0,0,0,0,0,230
4586,26,0,0,453,131,REY,0,0,0,0,0,0,0,0,0,0,230
4587,22,i,i,509,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4588,21,know,know,638,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4589,21,you,you,520,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4590,22,do,do,544,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4591,52,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4592,39,that,that,514,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4593,37,'s,'s,525,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4594,37,why,why,732,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4595,45,i,i,509,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4596,44,'m,'m,616,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4597,13,giving,giving,1589,131,HAN,0,0,0,0,0,0,0,0,0,1,230
4598,12,it,it,519,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4599,13,to,to,504,131,HAN,0,0,0,0,0,0,0,0,0,0,230
4600,13,you,you,520,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4601,8,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4602,2,take,take,772,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4603,5,it,it,519,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4604,7,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4605,12,you,you,520,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4606,13,know,know,638,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4607,16,how,how,645,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4608,16,to,to,504,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4609,13,use,use,637,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4610,11,one,one,602,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4611,10,of,of,510,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4612,7,these,these,742,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4613,3,?,?,533,131,HAN,0,0,0,0,0,0,0,0,0,0,231
4614,0,yeah,yeah,997,131,REY,0,0,0,0,0,0,0,0,0,0,231
4615,0,",",",",450,131,REY,0,0,0,0,0,0,0,0,0,0,231
4616,0,you,you,520,131,REY,0,0,0,0,0,0,0,0,0,0,231
4617,0,pull,pull,2376,131,REY,0,0,0,0,0,0,0,0,0,1,231
4618,0,the,the,501,131,REY,0,0,0,0,0,0,0,0,0,0,231
4619,0,trigger,trigger,6562,131,REY,0,0,0,0,0,0,0,0,0,0,231
4620,3,0,0,453,131,REY,0,0,0,0,0,0,0,0,0,0,232
4621,3,there,there,608,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4622,3,'s,'s,525,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4623,4,a,a,506,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4624,4,little,little,818,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4625,8,bit,bit,1008,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4626,71,more,more,597,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4627,71,to,to,504,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4628,71,it,it,519,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4629,71,than,than,626,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4630,71,that,that,514,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4631,69,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4632,3,you,you,520,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4633,12,got,got,776,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4634,13,a,a,506,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4635,13,lot,lot,785,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4636,13,to,to,504,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4637,13,learn,learn,1438,131,HAN,0,0,0,0,0,0,0,0,0,1,232
4638,16,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4639,7,you,you,520,131,HAN,0,0,0,0,0,0,0,0,0,0,232
4640,6,got,got,776,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4641,6,a,a,506,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4642,6,name,name,1045,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4643,6,?,?,533,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4644,0,rey,rey,13918,131,REY,0,0,0,0,0,0,0,0,0,0,233
4645,0,0,0,453,131,REY,0,0,0,0,0,0,0,0,0,0,233
4646,0,rey,rey,13918,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4647,0,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4648,0,i,i,509,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4649,0,'ve,'ve,689,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4650,0,been,been,666,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4651,0,thinkin,thinkin,777098,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4652,0,',',527,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4653,1,about,about,581,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4654,2,bringing,bringing,3790,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4655,2,on,on,542,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4656,2,some,some,632,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4657,2,more,more,597,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4658,2,crew,crew,6772,131,HAN,0,0,0,0,0,0,0,1,0,0,233
4659,2,",",",",450,131,HAN,0,0,0,0,0,0,0,0,0,0,233
4660,0,rey,rey,13918,131,HAN,0,0,0,0,0,0,0,0,0,0,234
4661,2,0,0,453,131,HAN,0,0,0,0,0,0,0,0,0,0,234
4662,2,a,a,506,131,HAN,0,0,0,0,0,0,0,0,0,0,234
